Epoch,train error mean,test error mean
activation,optimization,learning rate,batch size
tanh,SGD,0.001,50
10,0.03638991340994835,0.03545967489480972
20,0.034646738320589066,0.03376742824912071
30,0.03323714807629585,0.03236357495188713
40,0.03223051875829697,0.031404297798871994
50,0.03137274086475372,0.030517330393195152
60,0.030497578904032707,0.02967825159430504
70,0.029857290908694267,0.02901046723127365
80,0.029158787801861763,0.028296014294028282
90,0.028728565201163292,0.02785046584904194
100,0.02800479531288147,0.027099771425127983
110,0.027724720537662506,0.02681867778301239
120,0.027192607522010803,0.026301918551325798
130,0.02693902514874935,0.02603604644536972
140,0.026281988248229027,0.02540784701704979
150,0.026149630546569824,0.02527647465467453
160,0.02585463598370552,0.024950264021754265
170,0.025563299655914307,0.024656053632497787
180,0.02500937506556511,0.024118870496749878
190,0.02485811524093151,0.023955728858709335
200,0.024579910561442375,0.023655161261558533
210,0.024170052260160446,0.02326437644660473
220,0.02447907254099846,0.023530390113592148
230,0.024140739813447,0.02318001352250576
240,0.023627253249287605,0.022669024765491486
250,0.023131536319851875,0.022192422300577164
260,0.02300296351313591,0.02204306423664093
270,0.02266085334122181,0.021709656342864037
280,0.022377334535121918,0.021424245089292526
290,0.022267263382673264,0.021336017176508904
300,0.022406255826354027,0.02143019251525402
310,0.02186836488544941,0.020896969363093376
320,0.021695490926504135,0.020741166546940804
330,0.02144882082939148,0.02049003355205059
340,0.02148149162530899,0.020502151921391487
350,0.020855795592069626,0.019921600818634033
360,0.02065233513712883,0.019690992310643196
370,0.020761415362358093,0.019790226593613625
380,0.020442981272935867,0.019489340484142303
390,0.0202115960419178,0.01928744651377201
400,0.01979108899831772,0.018892884254455566
410,0.019588539376854897,0.018655072897672653
420,0.019347315654158592,0.01846700720489025
430,0.019245123490691185,0.018309952691197395
440,0.018882522359490395,0.017999013885855675
450,0.018876031041145325,0.017978085204958916
460,0.018468065187335014,0.01758795976638794
470,0.018278904259204865,0.01739678345620632
480,0.018116606399416924,0.01723591797053814
490,0.017876721918582916,0.017018504440784454
500,0.01788327656686306,0.01699339970946312
510,0.017326990142464638,0.016529247164726257
520,0.017153305932879448,0.01633637025952339
530,0.016945941373705864,0.01612330973148346
540,0.016840839758515358,0.016011269763112068
550,0.016527269035577774,0.015727553516626358
560,0.016156159341335297,0.015388892032206059
570,0.01593577302992344,0.015181961469352245
580,0.01573515683412552,0.014995747245848179
590,0.0156159782782197,0.01484653726220131
600,0.015350987203419209,0.014635763131082058
610,0.015240715816617012,0.014521992765367031
620,0.015019513666629791,0.014323379844427109
630,0.014911144971847534,0.014217652380466461
640,0.01457041222602129,0.013884266838431358
650,0.014486811123788357,0.01377550233155489
660,0.014292304404079914,0.013625288382172585
670,0.013906911015510559,0.013249225914478302
680,0.013959500007331371,0.013318854384124279
690,0.013589617796242237,0.01295503880828619
700,0.013542057015001774,0.012927798554301262
710,0.013226782903075218,0.012626783922314644
720,0.01305767334997654,0.012463261373341084
730,0.012850699946284294,0.012259677052497864
740,0.01248705293983221,0.011892556212842464
750,0.01252091396600008,0.011953740380704403
760,0.01224885880947113,0.011677918024361134
770,0.01205392275005579,0.011481024324893951
780,0.011944523081183434,0.011392712593078613
790,0.011848247610032558,0.011329172179102898
800,0.011765819974243641,0.011255733668804169
810,0.011467507109045982,0.010926027782261372
820,0.011487199924886227,0.010997258126735687
830,0.011163758113980293,0.010642952285706997
840,0.011083077639341354,0.010593432001769543
850,0.011012394912540913,0.010538145899772644
860,0.010815399698913097,0.01032321434468031
870,0.01072950754314661,0.010256961919367313
880,0.010600676760077477,0.01012414786964655
890,0.010542605072259903,0.010082895867526531
900,0.010429613292217255,0.00998592097312212
910,0.010352730751037598,0.009906853549182415
920,0.010271908715367317,0.009831652045249939
930,0.010140608064830303,0.009709348902106285
940,0.010130809620022774,0.009729268029332161
950,0.010044158436357975,0.009582163766026497
960,0.009970695711672306,0.009589161723852158
970,0.009852059185504913,0.009451339952647686
980,0.009753315709531307,0.009351509623229504
990,0.00973763782531023,0.009349300526082516
1000,0.00979562010616064,0.009380010887980461
1010,0.009603722020983696,0.009213462471961975
1020,0.00963515229523182,0.009228486567735672
1030,0.009536289609968662,0.009163305163383484
1040,0.009486408904194832,0.009101923555135727
1050,0.009469759650528431,0.009130173362791538
1060,0.009412063285708427,0.00903360079973936
1070,0.009381276555359364,0.009007591754198074
1080,0.009311681613326073,0.008944324217736721
1090,0.009294688701629639,0.008929571136832237
1100,0.009234176948666573,0.008873037993907928
1110,0.0092050451785326,0.008843601681292057
1120,0.009167727082967758,0.008815286681056023
1130,0.009153478778898716,0.008798443712294102
1140,0.009123883210122585,0.008769228123128414
1150,0.009138969704508781,0.008793923072516918
1160,0.009148115292191505,0.008785463869571686
1170,0.009062285535037518,0.008716423064470291
1180,0.009096075780689716,0.008739310316741467
1190,0.008985158056020737,0.00865547452121973
1200,0.009099840186536312,0.008737927302718163
1210,0.008953646756708622,0.008617217652499676
1220,0.009048565290868282,0.008690140210092068
1230,0.008921975269913673,0.008582626469433308
1240,0.008888824842870235,0.008554607629776001
1250,0.00885336846113205,0.008533029817044735
1260,0.008954048156738281,0.008602523244917393
1270,0.008815305307507515,0.008488595485687256
1280,0.008801549673080444,0.008482847362756729
1290,0.008830052800476551,0.00851454772055149
1300,0.008795876055955887,0.00845830887556076
1310,0.008761935867369175,0.008428078144788742
1320,0.0088192755356431,0.00847561378031969
1330,0.008699757978320122,0.008381333202123642
1340,0.008700240403413773,0.00837343093007803
1350,0.008689138107001781,0.008358892053365707
1360,0.008741253055632114,0.008409101516008377
1370,0.008685940876603127,0.008360851556062698
1380,0.008646556176245213,0.008315118961036205
1390,0.008668793365359306,0.008351700380444527
1400,0.008603948168456554,0.008275620639324188
1410,0.008748644031584263,0.008400918915867805
1420,0.0085917878895998,0.008261866867542267
1430,0.008645670488476753,0.008334994316101074
1440,0.008597848936915398,0.008264635689556599
1450,0.008630594238638878,0.008293825201690197
1460,0.008528578095138073,0.008201805874705315
1470,0.008669521659612656,0.008326605893671513
