Epoch,train error mean,test error mean
activation,optimization,learning rate,batch size
relu,SGD,0.001,50
10,0.02071320451796055,0.02023729868233204
20,0.014897308312356472,0.014905091375112534
30,0.012304260395467281,0.012404614128172398
40,0.010817051865160465,0.010904486291110516
50,0.009744253940880299,0.009822184219956398
60,0.009007818065583706,0.009057121351361275
70,0.00837908685207367,0.008367903530597687
80,0.007926616817712784,0.007874919101595879
90,0.007552156690508127,0.007477236445993185
100,0.007200653199106455,0.00711201224476099
110,0.006916890852153301,0.006805943325161934
120,0.006754562258720398,0.006636720150709152
130,0.006446226965636015,0.006316593382507563
140,0.006267752032727003,0.006118106190115213
150,0.006104287691414356,0.005946737248450518
160,0.005958488676697016,0.005794238299131393
170,0.0058096772991120815,0.005627267062664032
180,0.005683593451976776,0.0055170683190226555
190,0.005560738500207663,0.005385858938097954
200,0.005485255271196365,0.005324413999915123
210,0.005387815181165934,0.005196035839617252
220,0.005247811786830425,0.005058999173343182
230,0.0051717814058065414,0.005000582896173
240,0.00507730757817626,0.004899505991488695
250,0.004992644768208265,0.004805958829820156
260,0.004937481600791216,0.004755374975502491
270,0.004935671109706163,0.004772362764924765
280,0.0048059625551104546,0.004614735022187233
290,0.004714260343462229,0.004530684556812048
300,0.004643898457288742,0.004463382996618748
310,0.00459208944812417,0.004423556849360466
320,0.004527181386947632,0.004357515834271908
330,0.004480117000639439,0.0043005021288990974
340,0.0044190725311636925,0.0042551192454993725
350,0.004369386937469244,0.004205144010484219
360,0.0043340809643268585,0.004181510303169489
370,0.00429521081969142,0.00413847342133522
380,0.004251515027135611,0.004107990302145481
390,0.00419554952532053,0.004043548367917538
400,0.0041579753160476685,0.0040076239965856075
410,0.004110146313905716,0.003966652322560549
420,0.004094630014151335,0.003954285755753517
430,0.004036503378301859,0.003902583848685026
440,0.003995893057435751,0.0038683959282934666
450,0.003969169221818447,0.0038440977223217487
460,0.003930131904780865,0.0038166875019669533
470,0.0039016909431666136,0.003789512673392892
480,0.003874230897054076,0.0037661960814148188
490,0.003842895617708564,0.0037469102535396814
500,0.0038089032750576735,0.003717041341587901
510,0.003790969727560878,0.003702065907418728
520,0.0037489738315343857,0.003663599956780672
530,0.00372312031686306,0.003644279669970274
540,0.003704054979607463,0.003630097024142742
550,0.0036845738068223,0.0035979391541332006
560,0.0036454854998737574,0.003565684426575899
570,0.003613139037042856,0.0035486724227666855
580,0.003639850066974759,0.0035844885278493166
590,0.0035757299046963453,0.0035210768692195415
600,0.0035492531023919582,0.0034881574101746082
610,0.003521173493936658,0.0034718189854174852
620,0.0035025132820010185,0.0034493657294660807
630,0.0035027475096285343,0.0034461538307368755
640,0.0034593655727803707,0.003418334061279893
650,0.003436922561377287,0.0033950607758015394
660,0.0034844870679080486,0.0034386359620839357
670,0.003408536547794938,0.0033707283437252045
680,0.0033770869486033916,0.003344656201079488
690,0.003354871179908514,0.0033297627232968807
700,0.003337880363687873,0.0033202713821083307
710,0.003318642033264041,0.003296408336609602
720,0.003303090576082468,0.003291273256763816
730,0.0032856750767678022,0.0032700353767722845
740,0.0032733746338635683,0.003263037418946624
750,0.0032476133201271296,0.003240274265408516
760,0.003237588796764612,0.0032344995997846127
770,0.003225396852940321,0.0032186838798224926
780,0.0032001871149986982,0.003204998327419162
790,0.003186187008395791,0.0031911602709442377
800,0.003179138759151101,0.003186047077178955
810,0.0031561776995658875,0.003164691152051091
820,0.0031425938941538334,0.003151026088744402
830,0.0031296417582780123,0.003138340078294277
840,0.003118169028311968,0.003131530713289976
850,0.003100347938016057,0.003114477964118123
860,0.003088145051151514,0.003100978210568428
870,0.003102518618106842,0.003119251225143671
880,0.0030657935421913862,0.003084738738834858
890,0.0030570693779736757,0.0030772380996495485
900,0.0030403065029531717,0.003063791897147894
910,0.0030321753583848476,0.003057492198422551
920,0.003033785615116358,0.0030574018601328135
930,0.0030410951003432274,0.0030682070646435022
940,0.002992700319737196,0.003020269563421607
950,0.0029842599760740995,0.003013055305927992
960,0.002969645196571946,0.0029994293581694365
970,0.002961487742140889,0.0029921792447566986
980,0.002958462340757251,0.0029893447645008564
990,0.0029388642869889736,0.0029686600901186466
1000,0.002926815301179886,0.0029625713359564543
1010,0.0029172187205404043,0.0029575321823358536
1020,0.002904194872826338,0.002942501800134778
1030,0.0029004954267293215,0.002939063124358654
1040,0.0028911051340401173,0.002932874718680978
1050,0.0028768011834472418,0.002920672995969653
1060,0.002874425845220685,0.0029189845081418753
1070,0.002882395638152957,0.002930606482550502
1080,0.002847095485776663,0.0028934169095009565
1090,0.002838006941601634,0.0028858918230980635
1100,0.0028309861663728952,0.0028813343960791826
1110,0.0028253786731511354,0.002874668687582016
1120,0.0028142156079411507,0.0028684951830655336
1130,0.0028094984591007233,0.0028649596497416496
1140,0.002792813116684556,0.0028520498890429735
1150,0.002786465920507908,0.0028462056070566177
1160,0.002774626249447465,0.0028362188022583723
1170,0.0027802863623946905,0.00284639373421669
1180,0.0027687354013323784,0.0028306986205279827
1190,0.002751506632193923,0.0028170032892376184
1200,0.002753108972683549,0.002818720880895853
1210,0.0027351605240255594,0.0028049161192029715
1220,0.002741092350333929,0.002809475641697645
1230,0.002720176475122571,0.002792527200654149
1240,0.0027169985696673393,0.0027846896555274725
1250,0.002702707191929221,0.0027759061194956303
1260,0.002721663098782301,0.002791977720335126
1270,0.002695953007787466,0.0027747126296162605
1280,0.002682188991457224,0.002755993977189064
1290,0.002673255279660225,0.0027514456305652857
1300,0.002681798068806529,0.0027653484139591455
1310,0.0026770245749503374,0.0027537804562598467
1320,0.002652006456628442,0.0027315665502101183
1330,0.0026508753653615713,0.002729209139943123
1340,0.002638968639075756,0.0027185422368347645
1350,0.002634999342262745,0.0027165361680090427
1360,0.002627261681482196,0.00271022692322731
1370,0.0026234572287648916,0.0027074057143181562
1380,0.002620202489197254,0.002707973588258028
1390,0.0026047241408377886,0.0026941467076539993
1400,0.002598199527710676,0.0026875745970755816
1410,0.0025936069432646036,0.0026825442910194397
1420,0.002608784008771181,0.002698593307286501
1430,0.0025795160327106714,0.002672458067536354
1440,0.0025879540480673313,0.0026821407955139875
1450,0.0025665382854640484,0.0026616957038640976
1460,0.002562121720984578,0.002657901495695114
1470,0.0025626353453844786,0.0026594852097332478
1480,0.0025597636122256517,0.0026576505042612553
1490,0.00254242611117661,0.0026425491087138653
1500,0.0025358570273965597,0.0026378417387604713
1510,0.002535025356337428,0.0026376096066087484
1520,0.0025290180929005146,0.002628585323691368
1530,0.0025366456247866154,0.002640006598085165
1540,0.0025175835471600294,0.0026188213378190994
1550,0.002509696874767542,0.002613973803818226
