0.005034194658257718,0.8651307271591029,0.9839029663540748,0.762412858007223,1.14630,0.59982,0.15008
0.5639753129142745,0.9291577793490604,0.6962915511364692,0.4332418995827835,1.09878,0.44357,0.30144
0.20047112239183784,0.7818222425977225,0.8347790554489637,0.5438018920070868,1.04495,0.43555,0.12023
0.14174589227554457,0.5810698686026592,0.2894459059983804,0.027980012101297413,0.53250,0.16804,1.55372
0.04377644784208656,0.07956459749625788,0.8431810033652668,0.5582931217699416,0.90960,0.42494,0.48091
0.15700261865740517,0.4293083003631708,0.5801486823003218,0.17398429486956513,0.72332,0.16770,0.20555
0.663222936950987,0.7924929185704931,0.4240613473048027,0.9832929281819556,1.08381,0.59683,0.13742
0.2971754857051634,0.4163252846288771,0.5456453347161954,0.9227522931581496,0.89366,0.50500,0.39911
0.8690094812512797,0.13806987342110377,0.3512307426932868,0.16666841492586804,0.92070,0.11361,0.13944
0.9243651979029317,0.024608648414134127,0.12751159962978909,0.7389803567590302,1.01023,0.07805,2.24882
0.9071110711252819,0.4300893041717865,0.7089201762132217,0.6444139478721458,1.22909,0.35352,0.16012
0.8285872437753707,0.3402900712662904,0.5211355139605703,0.8323214542178357,1.12416,0.35308,0.30240
0.11586693574677187,0.9216598327302582,0.879711395210376,0.19898813494940815,1.02552,0.23639,0.44750
0.5647377625855905,0.19305762327129528,0.28114189794030897,0.8783165251602445,0.85128,0.29835,0.69631
0.5494367848125343,0.025007827817116746,0.3099392132939599,0.6669418451951086,0.77520,0.16821,1.73647
0.446516848388574,0.3370396685831927,0.7875881287094253,0.7372972425196452,1.05274,0.42803,0.40566
0.47941676193433114,0.9712216327356411,0.6319668659557917,0.6675614732595623,1.07002,0.54627,0.16657
0.2978268859597897,0.9544920955790518,0.2787622255438936,0.954161046877251,0.83950,0.65059,0.13698
0.26960566969232747,0.342009708346268,0.8215750643929379,0.02963004190020102,0.88219,0.04954,1.14144
0.05310719944949471,0.4891177257638267,0.06283007706606736,0.01903036760882626,0.34238,0.17065,1.43802
0.27544165666085485,0.9294322925881469,0.8629962883191908,0.1895938099466481,1.05471,0.25423,0.60521
0.3849983195605078,0.15857575937320256,0.7000400843380843,0.5926333110979367,0.91089,0.32631,0.62388
0.842336924332182,0.6162810813490746,0.7123163308471512,0.4769280058934565,1.19767,0.38104,0.17972
0.5154074139259542,0.6991188485137845,0.85339853063106,0.1567263248098173,1.07783,0.22436,0.64213
0.9518327237014435,0.28033992478071457,0.19396268423910468,0.29584772893148525,1.01527,0.23071,0.16111
0.14467502757499373,0.39379153691868996,0.9772942973360207,0.93728199066691,1.13617,0.65191,0.40524
0.3752096444729137,0.21383051382914176,0.8956571816064618,0.5207309873541365,1.03853,0.34253,0.43221
0.6825024922007156,0.08406841580602442,0.8897140970856442,0.6956067076254125,1.14803,0.32632,0.94937
0.9136025772055414,0.3027511849438205,0.3401789053425649,0.8345663494292352,1.11241,0.30633,0.25262
0.9140158475361265,0.5855870843371972,0.506077402369424,0.5397065775213731,1.16416,0.40490,0.17142
0.6214554628495242,0.9489245555092896,0.213744639224399,0.5079497358416935,0.92634,0.56949,0.34153
0.8500531312304003,0.6975588065314438,0.24815933862429407,0.6296599319300061,1.07004,0.49634,0.18841
0.24485078817975425,0.8176887134130633,0.3883129207152891,0.5683746060827092,0.78974,0.46220,0.16378
0.9922829261338654,0.795743055839247,0.35752757248346534,0.23289182481789306,1.15627,0.51520,0.52708
0.08886281823396969,0.7111408241173609,0.6857405154865687,0.3034158460695906,0.85770,0.28404,0.17333
0.6366729214869263,0.448116342688611,0.22084548807956828,0.2702945643087541,0.80680,0.29298,0.30857
0.8952843079444004,0.5245875924196651,0.13180686847733125,0.460799066225819,1.02124,0.39846,0.20476
0.47344611618847576,0.47578639985850457,0.27965408429848815,0.9922781080007065,0.86609,0.47095,0.27371
0.036153079110518904,0.20388255259009236,0.1315483303760182,0.026341905342153304,0.27904,0.06530,1.07538
0.6980799136343615,0.8005549748731134,0.5649781863539599,0.47609908957133484,1.08541,0.45196,0.26158
0.6705813246130713,0.3976105037997987,0.36064727988173517,0.4448286698352524,0.90246,0.28934,0.13695
0.8095024000530364,0.891139761411747,0.3651891458105567,0.5031592086160025,1.09138,0.54935,0.32458
0.9597560639367699,0.4627653166989504,0.9524363458159356,0.13180699041292843,1.26373,0.20392,0.60442
0.27834137374918133,0.6427549738928674,0.4262112661272144,0.38727804787198405,0.76145,0.33826,0.19443
0.4157380330715855,0.7003192876957389,0.5603544411356551,0.010670635271659679,0.82937,0.19726,1.78772
0.003032217683718974,0.13704378238957327,0.6367983490358787,0.17594513242221888,0.67276,0.14686,0.20307
0.5920181573678204,0.707560385279454,0.06057459657384545,0.25588103520249084,0.77391,0.44497,0.48366
0.6391985056558623,0.22789123006982193,0.8877667554184963,0.7502319783266058,1.17043,0.39073,0.58475
0.72263370073913,0.8049802639510036,0.9775206483390828,0.4460523410158135,1.30783,0.39987,0.19921
0.005588999493939872,0.5849539881178516,0.5672634108982467,0.5580782654165852,0.77049,0.41069,0.15576
0.3696491551609059,0.05320758323588326,0.9142410644167166,0.7361238102263977,1.06096,0.45034,0.78965
0.8899129170633561,0.26481678621199933,0.6055409996821973,0.3378481525063286,1.07798,0.20204,0.12928
0.6327853722879525,0.4193747469191813,0.9617665812845684,0.7317481838982832,1.24527,0.43954,0.31067
0.8816112294335247,0.9697415482959761,0.3809381667252367,0.1274128975680835,1.09600,0.54999,0.78855
0.4237117178248696,0.7192777014598997,0.15264767963628278,0.3397425367335789,0.71289,0.40693,0.38524
0.5815685257561168,0.4362437670552609,0.08225599912276671,0.02715119554874601,0.67343,0.28718,0.71462
0.9316049795080202,0.6625342281603461,0.4167620575902008,0.25965757882183704,1.11107,0.41871,0.45762
0.9064987108955301,0.8524229826182294,0.18365016853076055,0.5246502317582321,1.09934,0.58768,0.30378
0.11869652910033957,0.8510015863236402,0.33447488521353197,0.4762446008932538,0.69423,0.42873,0.20679
0.3164206402795592,0.738048344464272,0.41954675122779894,0.6330633677407886,0.83693,0.46462,0.13933
0.1771379927286424,0.524858859512486,0.7446019231903108,0.6543153541127938,0.95192,0.45477,0.21993
0.722593615485731,0.9895690797788612,0.6928380980592463,0.053763569927936294,1.11538,0.36657,1.32055
0.44863796869839245,0.8242612726077012,0.03228867570578886,0.03864324732802926,0.64766,0.44489,0.96560
0.9060031669403003,0.9722999923499307,0.9556835460597136,0.9043594935185192,1.47772,0.63889,0.13764
0.8981257190240004,0.7633790429219329,0.3315606959968751,0.8330434824014527,1.16875,0.55959,0.14460
0.453274396396142,0.05260356587543258,0.5038477557484614,0.4912210071766069,0.77345,0.19758,1.08064
0.5724381497557212,0.2813059955210132,0.001976103937266993,0.45190618202020694,0.70194,0.23376,0.11228
0.9636480984664094,0.937620326060331,0.5446394674639143,0.7404857210595034,1.29774,0.61245,0.20339
0.3717723841435544,0.041520667288415525,0.2989765718933528,0.019831234169314427,0.43843,0.02389,0.38396
0.7676666198483558,0.4178603293275063,0.10705941259535279,0.7108405689626961,0.94060,0.35195,0.11643
0.4249045118179714,0.08885691138248275,0.9540496472784821,0.4065980219525007,1.04610,0.27758,0.54638
0.062075855868023,0.32496093312104346,0.48265861287981027,0.41045496121568936,0.65483,0.28174,0.22113
0.18523622110724958,0.11606220654329669,0.982007169399339,0.07717850373237278,0.98809,0.07366,0.06075
0.7203969645047035,0.9369852014161933,0.8516619509002363,0.39224911671149254,1.24896,0.42993,0.35380
0.44600390127604606,0.32887245378069185,0.7323544635091397,0.9609670481108442,1.05659,0.50986,0.53023
0.8865944178223532,0.4333712650978989,0.5903762547341881,0.6647212966361694,1.17313,0.35632,0.14923
0.3465639739816987,0.2794747256829325,0.1289278124833989,0.5504189894263946,0.61150,0.26152,0.22564
0.4355466220929618,0.044644314613818015,0.2447102617309065,0.5297446597981632,0.65202,0.15081,1.34259
0.7022284958799504,0.4909651535658486,0.9795345476565224,0.9416197555763683,1.33114,0.53645,0.33790
0.2821067903416272,0.8053969724543529,0.7126144827499332,0.8746104938196817,1.04271,0.59793,0.16651
0.7911334069253738,0.7710163631357485,0.8286240696528224,0.28917725465023747,1.22092,0.35449,0.43736
0.9794387387712672,0.34974314584168087,0.5610773815204393,0.7501861769991983,1.22151,0.32801,0.20586
0.6500945034760693,0.8561154039252614,0.802394881492102,0.5127734916658874,1.19695,0.45090,0.19989
