Epoch,train error mean,test error mean
activation,optimization,learning rate,batch size
tanh,SGD,0.01,50
100,0.044669218361377716,0.04091452434659004
200,0.041937101632356644,0.038697369396686554
300,0.03930044174194336,0.036177970468997955
400,0.036903783679008484,0.03403555229306221
500,0.03444642946124077,0.03218970447778702
600,0.029841948300600052,0.02831656113266945
700,0.025903239846229553,0.025054246187210083
800,0.023433063179254532,0.023119747638702393
900,0.021421918645501137,0.021243561059236526
1000,0.02052195742726326,0.020415063947439194
1100,0.020451778545975685,0.020322203636169434
1200,0.0193803571164608,0.01920805685222149
1300,0.019033797085285187,0.01888965629041195
1400,0.019978690892457962,0.01988356001675129
1500,0.018537921831011772,0.01824856549501419
1600,0.018906302750110626,0.018615299835801125
1700,0.01822415180504322,0.017842136323451996
1800,0.018773982301354408,0.01849987730383873
1900,0.019525902345776558,0.019311439245939255
2000,0.017567887902259827,0.017119567841291428
2100,0.018474487587809563,0.018002409487962723
2200,0.018110869452357292,0.01759793795645237
2300,0.01712879166007042,0.016588006168603897
2400,0.017259886488318443,0.016615604981780052
2500,0.0168786458671093,0.016261598095297813
2600,0.017480364069342613,0.016839828342199326
2700,0.01686553657054901,0.016258275136351585
2800,0.01793237216770649,0.017446676269173622
2900,0.016959073022007942,0.016315432265400887
3000,0.01661861129105091,0.016089551150798798
3100,0.016882386058568954,0.01630273647606373
3200,0.016633689403533936,0.016077181324362755
3300,0.016118813306093216,0.015464222989976406
3400,0.016033943742513657,0.015419255010783672
3500,0.01576875150203705,0.015095623210072517
3600,0.015712104737758636,0.015015687793493271
3700,0.016272014006972313,0.015581391751766205
3800,0.015957672148942947,0.015442944131791592
3900,0.016211893409490585,0.015587842091917992
4000,0.016402700915932655,0.01583677902817726
4100,0.01525967475026846,0.0146841024979949
4200,0.015580140985548496,0.015002140775322914
4300,0.014878073707222939,0.01432876382023096
4400,0.01583229750394821,0.015178044326603413
4500,0.014674562029540539,0.014150078408420086
4600,0.014679338783025742,0.014128502458333969
4700,0.015779923647642136,0.01535517442971468
4800,0.015122448094189167,0.014665965922176838
4900,0.014315004460513592,0.013775578700006008
5000,0.014870235696434975,0.014434690587222576
5100,0.01436562929302454,0.013847487978637218
5200,0.014749559573829174,0.014363110065460205
5300,0.013868949376046658,0.013381282798945904
5400,0.013896621763706207,0.013409997336566448
5500,0.013860417529940605,0.013399764895439148
5600,0.013962412253022194,0.013619538396596909
5700,0.013902684673666954,0.013526435010135174
5800,0.014643150381743908,0.01427013985812664
5900,0.014191415160894394,0.013862506486475468
6000,0.013972167856991291,0.0136458370834589
6100,0.01345056388527155,0.013176807202398777
6200,0.013669083826243877,0.013453218154609203
6300,0.013104364275932312,0.012759430333971977
6400,0.013409302569925785,0.01317941676825285
6500,0.013195086270570755,0.01290430873632431
6600,0.013432413339614868,0.01326029933989048
6700,0.012804162688553333,0.012574641034007072
6800,0.012827769853174686,0.012579481117427349
6900,0.013347524218261242,0.013154611922800541
7000,0.013093309476971626,0.012867323122918606
7100,0.013242397457361221,0.012991147115826607
7200,0.012764116749167442,0.012644783593714237
7300,0.012694046832621098,0.012619715183973312
7400,0.012402491644024849,0.012308528646826744
7500,0.012413441203534603,0.012291258201003075
7600,0.012531420215964317,0.012421458028256893
7700,0.013213676400482655,0.01315485592931509
7800,0.012871315702795982,0.012855694629251957
7900,0.012004666961729527,0.01190482173115015
8000,0.01219397783279419,0.012218307703733444
8100,0.012193487025797367,0.012158927507698536
8200,0.01203281618654728,0.01200291607528925
8300,0.01206253096461296,0.012122174724936485
8400,0.011960919015109539,0.011948742903769016
8500,0.012096893042325974,0.012155985459685326
8600,0.012033739127218723,0.012054195627570152
8700,0.011527183465659618,0.01156261470168829
8800,0.011827481910586357,0.011880958452820778
8900,0.011631878092885017,0.011680128052830696
9000,0.011512395925819874,0.011640182696282864
9100,0.012337456457316875,0.012493407353758812
9200,0.011421500705182552,0.01154035422950983
9300,0.011118306778371334,0.01121376920491457
9400,0.011954843066632748,0.012151295319199562
9500,0.011577511206269264,0.011744913645088673
9600,0.011504728347063065,0.011691490188241005
9700,0.011157914996147156,0.011358289048075676
9800,0.01172702107578516,0.011934293434023857
9900,0.011128962971270084,0.01130774337798357
10000,0.010937841609120369,0.011196807026863098
