Epoch,train error mean,test error mean
activation,optimization,learning rate,batch size
tanh,SGD,0.001,50
10,1.7139325141906738,1.7172828912734985
20,1.6239114999771118,1.5963318347930908
30,1.015624761581421,0.920001745223999
40,1.047635555267334,0.9674620032310486
50,0.9338917136192322,0.860924243927002
60,0.8630778789520264,0.7539730072021484
70,0.8477353453636169,0.7087351679801941
80,0.7287408113479614,0.629713773727417
90,0.7240974307060242,0.6086824536323547
100,0.707047700881958,0.6021038889884949
110,0.6602767109870911,0.56730717420578
120,0.6570646166801453,0.5859429240226746
130,0.642645537853241,0.5674871802330017
140,0.6338800191879272,0.5667307376861572
150,0.6253085136413574,0.5497410297393799
160,0.6201731562614441,0.5487926006317139
170,0.5705433487892151,0.4978944659233093
180,0.5776031613349915,0.5333446264266968
190,0.5197092890739441,0.46212124824523926
200,0.5736022591590881,0.5369244813919067
210,0.5193399786949158,0.4600851833820343
220,0.48306798934936523,0.42795783281326294
230,0.48963871598243713,0.4424726665019989
240,0.4570302963256836,0.4117870628833771
250,0.47751542925834656,0.4346698522567749
260,0.4462415277957916,0.39715757966041565
270,0.44017910957336426,0.39342713356018066
280,0.4321640729904175,0.38706427812576294
290,0.4473789632320404,0.4004078805446625
300,0.3992900252342224,0.34246209263801575
310,0.40693220496177673,0.35892254114151
320,0.39175042510032654,0.33800208568573
330,0.4830338954925537,0.43560609221458435
340,0.39551809430122375,0.36141952872276306
350,0.4857325255870819,0.43411293625831604
360,0.3856125473976135,0.34427446126937866
370,0.36917996406555176,0.3380609154701233
380,0.3786161243915558,0.32371675968170166
390,0.4989262819290161,0.45810139179229736
400,0.36637458205223083,0.3196087181568146
410,0.44337087869644165,0.3937247395515442
420,0.43592771887779236,0.3773134648799896
430,0.34503790736198425,0.3106210231781006
440,0.3458102345466614,0.3027346730232239
450,0.3646375834941864,0.3608471155166626
460,0.37761372327804565,0.3464624881744385
470,0.3254603147506714,0.28611087799072266
480,0.3633551299571991,0.3227531313896179
490,0.3295561969280243,0.3005152940750122
500,0.3409093916416168,0.31899696588516235
510,0.3344113826751709,0.31752437353134155
520,0.32479825615882874,0.3058783710002899
530,0.32736077904701233,0.28842946887016296
540,0.31540897488594055,0.2816273272037506
550,0.3172782361507416,0.2946185767650604
560,0.3137613832950592,0.2948727607727051
570,0.3184428811073303,0.301015704870224
580,0.33598971366882324,0.2899075746536255
590,0.3121543228626251,0.2591037154197693
600,0.30970582365989685,0.27491074800491333
610,0.2982614040374756,0.26029932498931885
620,0.32067543268203735,0.2913930118083954
630,0.5212717652320862,0.472490519285202
640,0.2903834283351898,0.2577310800552368
650,0.30090972781181335,0.2470325082540512
660,0.2882121503353119,0.25193870067596436
670,0.2919358015060425,0.2720821499824524
680,0.28803810477256775,0.269069105386734
690,0.2881791889667511,0.2615424394607544
700,0.30473846197128296,0.25901997089385986
710,0.2935575544834137,0.2575240135192871
720,0.2958230674266815,0.27927112579345703
730,0.29988548159599304,0.24725978076457977
740,0.30942994356155396,0.26219063997268677
750,0.2853502929210663,0.25401806831359863
760,0.3223859667778015,0.3224708139896393
770,0.2879778742790222,0.27327874302864075
780,0.2812921404838562,0.24117885529994965
790,0.3209754526615143,0.30628103017807007
800,0.29057154059410095,0.2614680528640747
810,0.28490644693374634,0.26364436745643616
820,0.28163155913352966,0.2619219422340393
830,0.27396702766418457,0.24681031703948975
840,0.28725993633270264,0.2462194263935089
850,0.31377261877059937,0.26691001653671265
860,0.4829007685184479,0.4398670792579651
870,0.2761991322040558,0.2502938508987427
880,0.37552186846733093,0.3329409658908844
890,0.27897486090660095,0.2597489655017853
900,0.3297833800315857,0.27353572845458984
910,0.2917604148387909,0.24436591565608978
920,0.2671876847743988,0.24917437136173248
930,0.27103355526924133,0.2402568757534027
940,0.26934269070625305,0.25226128101348877
950,0.2849048674106598,0.2407321035861969
960,0.3899448812007904,0.39251211285591125
970,0.2881147861480713,0.26369819045066833
980,0.2676810920238495,0.26059311628341675
990,0.26369741559028625,0.2311125099658966
1000,0.26391902565956116,0.24166807532310486
1010,0.28357431292533875,0.2463598996400833
1020,0.26538845896720886,0.24141915142536163
1030,0.28996792435646057,0.2740234136581421
1040,0.26488345861434937,0.2390659898519516
1050,0.2858405113220215,0.24573776125907898
1060,0.38845938444137573,0.3675099015235901
1070,0.2816588580608368,0.2597233057022095
1080,0.27734988927841187,0.25515294075012207
1090,0.25111129879951477,0.22386443614959717
1100,0.2533262372016907,0.2250189483165741
1110,0.2518889307975769,0.2273353487253189
1120,0.2858976423740387,0.2544395327568054
1130,0.27730730175971985,0.25017881393432617
1140,0.2481898069381714,0.2215907722711563
1150,0.2564728260040283,0.22511804103851318
1160,0.24726907908916473,0.2285522222518921
1170,0.2792377173900604,0.264495313167572
1180,0.25733068585395813,0.24369923770427704
1190,0.24907661974430084,0.22874318063259125
1200,0.2529568374156952,0.2218571901321411
1210,0.2625572383403778,0.23792144656181335
1220,0.24657532572746277,0.22559429705142975
1230,0.25030797719955444,0.2328101396560669
1240,0.2453223615884781,0.22308436036109924
1250,0.2734951376914978,0.2529202103614807
1260,0.251739501953125,0.23415330052375793
1270,0.25786086916923523,0.24248145520687103
1280,0.3281659185886383,0.30888989567756653
1290,0.26517751812934875,0.23889896273612976
1300,0.23383291065692902,0.215702086687088
1310,0.23856453597545624,0.19924721121788025
1320,0.2431437373161316,0.21914994716644287
1330,0.26423490047454834,0.2542616128921509
1340,0.24406960606575012,0.24069608747959137
1350,0.23227307200431824,0.20437917113304138
1360,0.24321185052394867,0.23018674552440643
1370,0.2553068697452545,0.23038725554943085
1380,0.2390175610780716,0.2317490130662918
1390,0.22882942855358124,0.21080343425273895
1400,0.24710366129875183,0.23146659135818481
1410,0.24529941380023956,0.242469921708107
1420,0.23723234236240387,0.22247134149074554
1430,0.22135478258132935,0.19782480597496033
1440,0.223044753074646,0.2021108865737915
1450,0.24696442484855652,0.2329510897397995
1460,0.22725695371627808,0.20677253603935242
1470,0.23123960196971893,0.22751130163669586
1480,0.22779005765914917,0.19028446078300476
