Epoch,train error mean,test error mean
activation,optimization,learning rate,batch size
sigmoid,Adam,0.001,50
10,0.037513330578804016,0.038981955498456955
20,0.0331890694797039,0.03465089946985245
30,0.03309522196650505,0.03447837382555008
40,0.034358493983745575,0.035716935992240906
50,0.039193183183670044,0.04033663868904114
60,0.027073955163359642,0.02770221419632435
70,0.008632166311144829,0.009029369801282883
80,0.006373267155140638,0.006659130100160837
90,0.006367779336869717,0.006625687703490257
100,0.006248562131077051,0.006528237834572792
110,0.005739932879805565,0.006026946008205414
120,0.00522314989939332,0.005444006063044071
130,0.004938792437314987,0.005177328363060951
140,0.00445101223886013,0.00471683032810688
150,0.005562708713114262,0.005717217456549406
160,0.004322925116866827,0.0045692045241594315
170,0.004399376921355724,0.004618702456355095
180,0.004619917832314968,0.004907573573291302
190,0.003835486015304923,0.004046835470944643
200,0.005281882360577583,0.005355185363441706
210,0.004225245676934719,0.004469198174774647
220,0.003400798887014389,0.003583851968869567
230,0.004256398417055607,0.004326139111071825
240,0.003266165731474757,0.0034502383787184954
250,0.0063528819009661674,0.006257975473999977
260,0.0027973789256066084,0.0028989750426262617
270,0.003979251254349947,0.003954747691750526
280,0.0033456285018473864,0.003317497670650482
290,0.0023998983670026064,0.002492049941793084
300,0.003405611962080002,0.003335928777232766
310,0.0031195583287626505,0.003076225984841585
320,0.004673170857131481,0.004767932929098606
330,0.00252362503670156,0.002628914313390851
340,0.004812163766473532,0.0049486663192510605
350,0.003787869354709983,0.003701945301145315
360,0.003996770828962326,0.003918673377484083
370,0.0018179032485932112,0.0018057810375466943
380,0.0014098852407187223,0.001425533671863377
390,0.0025548923294991255,0.0025199309457093477
400,0.002475937595590949,0.0024183066561818123
410,0.0026173200458288193,0.002558039501309395
420,0.001253630267456174,0.0013013392454013228
430,0.0016529278364032507,0.0016767354682087898
440,0.004731642547994852,0.0047163087874650955
450,0.0017983097350224853,0.001866370439529419
460,0.0013545789988711476,0.0013783532194793224
470,0.005543888546526432,0.005494020879268646
480,0.004397383891046047,0.00440463051199913
490,0.0014421181986108422,0.0014509601751342416
500,0.0015872354852035642,0.001588936778716743
510,0.002204259391874075,0.0022927531972527504
520,0.004694089293479919,0.0047406782396137714
530,0.004133440554141998,0.004115981515496969
540,0.00140459556132555,0.0014593193773180246
550,0.0013602678664028645,0.0013636535732075572
560,0.00255428534001112,0.0025270706973969936
570,0.0012176933232694864,0.001213278155773878
580,0.0016111094737425447,0.0015724902041256428
590,0.0010624798014760017,0.0010636853985488415
600,0.0016043005743995309,0.0016027786768972874
610,0.004155308473855257,0.00414504436776042
620,0.0026833440642803907,0.0027371258474886417
630,0.002898711711168289,0.002933165989816189
640,0.0038233143277466297,0.003829964203760028
650,0.0010698914993554354,0.00107298803050071
660,0.0008729408145882189,0.0008717741002328694
670,0.0012880328577011824,0.0012896701227873564
680,0.0015638164477422833,0.0015657631447538733
690,0.0026429668068885803,0.0026535980869084597
700,0.0013661213451996446,0.0013871287228539586
710,0.0009919028962031007,0.0009931729873642325
720,0.0011959226103499532,0.0011775147868320346
730,0.0011981504503637552,0.0012066711205989122
740,0.002170226536691189,0.0021620553452521563
750,0.0010684013832360506,0.001091018901206553
760,0.0011739712208509445,0.001187924761325121
770,0.003324233926832676,0.0033375562634319067
780,0.0029216324910521507,0.0029457113705575466
790,0.001572484616190195,0.001588924671523273
800,0.0010929316049441695,0.0010936408070847392
810,0.0033652253914624453,0.0034134394954890013
820,0.0022155744954943657,0.002190789906308055
830,0.002430465305224061,0.002435005735605955
840,0.0016873397398740053,0.001682720030657947
850,0.0013719130074605346,0.0013944478705525398
860,0.0010147631401196122,0.0010342951864004135
870,0.0021760743111371994,0.0021470775827765465
880,0.0008145722676999867,0.0008022038964554667
890,0.0017275457503274083,0.0017735917354002595
900,0.002902952954173088,0.0028984276577830315
910,0.0006857311818748713,0.0006982070044614375
920,0.0007161669200286269,0.0007087314152158797
930,0.0012107598595321178,0.0012295239139348269
940,0.0012671018484979868,0.0012370629701763391
950,0.001846351777203381,0.0017983542056754231
960,0.0011720708571374416,0.0012444824678823352
970,0.0016859874594956636,0.0016909914556890726
980,0.0025868776720017195,0.0025726687163114548
990,0.0007347844075411558,0.0007244734442792833
1000,0.0010288124904036522,0.0010147225111722946
